timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1647325223,45.096256,7.756534,21.000000,494.000000,15.305437,4.354396
1647325224,45.096180,7.756397,21.000000,494.000000,15.305437,4.354396
1647325225,45.096111,7.756265,21.000000,494.000000,15.305437,4.354396
1647325226,45.096039,7.756137,21.000000,494.000000,15.305437,4.354396
1647325227,45.095970,7.756012,21.000000,494.000000,15.305437,4.354396
1647325228,45.095901,7.755884,21.000000,494.000000,15.305437,4.354396
1647325229,45.095829,7.755761,21.000000,494.000000,15.305437,4.354396
1647325230,45.095760,7.755641,21.000000,494.000000,15.305437,4.354396
1647325231,45.095695,7.755523,21.000000,494.000000,15.305437,4.354396
1647325232,45.095634,7.755406,21.000000,494.000000,15.305437,4.354396
1647325233,45.095562,7.755299,21.000000,494.000000,15.305437,4.354396
1647325234,45.095497,7.755192,21.000000,494.000000,15.305437,4.354396
1647325235,45.095428,7.755091,21.000000,494.000000,15.305437,4.354396
1647325236,45.095356,7.754998,21.000000,494.000000,15.305437,4.354396
1647325237,45.095276,7.754906,21.000000,494.000000,15.305437,4.354396
1647325238,45.095196,7.754813,21.000000,494.000000,15.305437,4.354396
1647325239,45.095116,7.754719,21.000000,494.000000,15.305437,4.354396
1647325240,45.095028,7.754624,21.000000,494.000000,15.305437,4.354396
1647325241,45.094940,7.754527,21.000000,494.000000,15.305437,4.354396
1647325242,45.094852,7.754427,21.000000,494.000000,15.305437,4.354396
1647325243,45.094765,7.754329,21.000000,494.000000,15.305437,4.354396
1647325244,45.094673,7.754222,21.000000,494.000000,15.305437,4.354396
1647325245,45.094585,7.754115,21.000000,494.000000,15.305437,4.354396
1647325247,45.094490,7.754009,21.000000,494.000000,15.305437,4.354396
1647325248,45.094398,7.753909,21.000000,494.000000,15.305437,4.354396
1647325249,45.094299,7.753806,21.000000,494.000000,15.305437,4.354396
1647325250,45.094116,7.753608,21.000000,494.000000,15.305437,4.354396
1647325251,45.094040,7.753523,21.000000,494.000000,15.305437,4.354396
1647325253,45.093948,7.753422,21.000000,494.000000,15.305437,4.354396
1647325254,45.093861,7.753325,21.000000,494.000000,15.305437,4.354396
1647325255,45.093781,7.753228,21.000000,494.000000,15.305437,4.354396
1647325256,45.093708,7.753151,21.000000,494.000000,15.305437,4.354396
1647325258,45.093575,7.753011,21.000000,494.000000,15.305437,4.354396
1647325260,45.093479,7.752905,18.000000,519.000000,13.055223,3.232760
1647325263,45.093407,7.752808,18.000000,519.000000,13.055223,3.232760
1647325272,45.093342,7.752717,18.000000,519.000000,13.055223,3.232760
1647325275,45.093258,7.752578,18.000000,519.000000,13.055223,3.232760
1647325277,45.093208,7.752463,18.000000,519.000000,13.055223,3.232760
1647325279,45.093151,7.752334,18.000000,519.000000,13.055223,3.232760
1647325281,45.093102,7.752216,18.000000,519.000000,13.055223,3.232760
1647325283,45.093052,7.752103,18.000000,519.000000,13.055223,3.232760
1647325285,45.093002,7.751981,18.000000,519.000000,13.055223,3.232760
1647325287,45.092953,7.751852,18.000000,519.000000,13.055223,3.232760
1647325289,45.092907,7.751730,18.000000,519.000000,13.055223,3.232760
1647325292,45.092838,7.751565,18.000000,519.000000,13.055223,3.232760
1647325295,45.092777,7.751412,18.000000,519.000000,13.055223,3.232760
1647325298,45.092720,7.751294,18.000000,519.000000,13.055223,3.232760
1647325301,45.092674,7.751167,18.000000,519.000000,13.055223,3.232760
1647325304,45.092632,7.751049,18.000000,519.000000,13.055223,3.232760
1647325310,45.092590,7.750913,18.000000,519.000000,13.055223,3.232760
1647325314,45.092548,7.750775,18.000000,519.000000,13.055223,3.232760
1647325330,45.092525,7.750681,18.000000,519.000000,13.055223,3.232760
1647325330,45.092525,7.750681,14.000000,552.000000,16.070950,4.150163
1647325331,45.092514,7.750646,14.000000,552.000000,16.070950,4.150163
1647325334,45.092472,7.750499,14.000000,552.000000,16.070950,4.150163
1647325337,45.092434,7.750347,14.000000,552.000000,16.070950,4.150163
1647325340,45.092384,7.750171,14.000000,552.000000,16.070950,4.150163
1647325343,45.092331,7.749991,14.000000,552.000000,16.070950,4.150163
1647325345,45.092281,7.749817,14.000000,552.000000,16.070950,4.150163
1647325347,45.092228,7.749612,14.000000,552.000000,16.070950,4.150163
1647325349,45.092171,7.749432,14.000000,552.000000,16.070950,4.150163
1647325351,45.092136,7.749311,14.000000,552.000000,16.070950,4.150163
1647325385,45.092110,7.749153,14.000000,552.000000,16.070950,4.150163
1647325385,45.092110,7.749153,11.000000,556.000000,22.668711,4.415954
1647325387,45.092075,7.749024,11.000000,556.000000,22.668711,4.415954
1647325389,45.092030,7.748863,11.000000,556.000000,22.668711,4.415954
1647325391,45.091972,7.748647,11.000000,556.000000,22.668711,4.415954
1647325392,45.091938,7.748523,11.000000,556.000000,22.668711,4.415954
1647325393,45.091900,7.748386,11.000000,556.000000,22.668711,4.415954
1647325394,45.091862,7.748263,11.000000,556.000000,22.668711,4.415954
1647325395,45.091827,7.748121,11.000000,556.000000,22.668711,4.415954
1647325396,45.091789,7.747979,11.000000,556.000000,22.668711,4.415954
1647325397,45.091747,7.747830,11.000000,556.000000,22.668711,4.415954
1647325398,45.091705,7.747683,11.000000,556.000000,22.668711,4.415954
1647325399,45.091663,7.747532,11.000000,556.000000,22.668711,4.415954
1647325400,45.091621,7.747380,11.000000,556.000000,22.668711,4.415954
1647325401,45.091576,7.747233,11.000000,556.000000,22.668711,4.415954
1647325402,45.091530,7.747072,11.000000,556.000000,22.668711,4.415954
1647325403,45.091484,7.746919,11.000000,556.000000,22.668711,4.415954
1647325404,45.091438,7.746766,11.000000,556.000000,22.668711,4.415954
1647325405,45.091389,7.746619,11.000000,556.000000,22.668711,4.415954
1647325406,45.091339,7.746459,11.000000,556.000000,22.668711,4.415954
1647325407,45.091297,7.746290,11.000000,556.000000,22.668711,4.415954
1647325408,45.091267,7.746125,11.000000,556.000000,22.668711,4.415954
1647325409,45.091202,7.745973,11.000000,556.000000,22.668711,4.415954
1647325410,45.091152,7.745815,11.000000,556.000000,22.668711,4.415954
1647325411,45.091103,7.745651,11.000000,556.000000,22.668711,4.415954
1647325412,45.091061,7.745478,11.000000,556.000000,22.668711,4.415954
1647325413,45.091015,7.745311,11.000000,556.000000,22.668711,4.415954
1647325414,45.090969,7.745151,11.000000,556.000000,22.668711,4.415954
1647325415,45.090919,7.744998,11.000000,556.000000,22.668711,4.415954
1647325416,45.090874,7.744839,11.000000,556.000000,22.668711,4.415954
1647325417,45.090824,7.744680,11.000000,556.000000,22.668711,4.415954
1647325418,45.090775,7.744535,11.000000,556.000000,22.668711,4.415954
1647325419,45.090729,7.744384,11.000000,556.000000,22.668711,4.415954
1647325420,45.090683,7.744198,11.000000,556.000000,22.668711,4.415954
1647325421,45.090641,7.744028,11.000000,556.000000,22.668711,4.415954
1647325422,45.090611,7.743847,11.000000,556.000000,22.668711,4.415954
1647325423,45.090633,7.743644,11.000000,556.000000,22.668711,4.415954
1647325424,45.090611,7.743434,11.000000,556.000000,22.668711,4.415954
1647325425,45.090591,7.743246,11.000000,556.000000,22.668711,4.415954
1647325426,45.090572,7.743061,11.000000,556.000000,22.668711,4.415954
1647325427,45.090549,7.742877,11.000000,556.000000,22.668711,4.415954
1647325428,45.090530,7.742694,11.000000,556.000000,22.668711,4.415954
1647325429,45.090511,7.742511,11.000000,556.000000,22.668711,4.415954
1647325430,45.090488,7.742326,11.000000,556.000000,22.668711,4.415954
1647325431,45.090466,7.742150,11.000000,556.000000,22.668711,4.415954
1647325432,45.090439,7.741964,11.000000,556.000000,22.668711,4.415954
1647325433,45.090405,7.741785,11.000000,556.000000,22.668711,4.415954
1647325434,45.090366,7.741596,11.000000,556.000000,22.668711,4.415954
1647325435,45.090321,7.741409,11.000000,556.000000,22.668711,4.415954
1647325436,45.090256,7.741233,11.000000,556.000000,22.668711,4.415954
1647325437,45.090183,7.741067,11.000000,556.000000,22.668711,4.415954
1647325438,45.090107,7.740902,11.000000,556.000000,22.668711,4.415954
1647325439,45.090027,7.740745,7.000000,563.000000,15.961021,4.741684
1647325440,45.089939,7.740585,7.000000,563.000000,15.961021,4.741684
1647325441,45.089855,7.740426,7.000000,563.000000,15.961021,4.741684
1647325442,45.089767,7.740263,7.000000,563.000000,15.961021,4.741684
1647325443,45.089680,7.740101,7.000000,563.000000,15.961021,4.741684
1647325444,45.089592,7.739934,7.000000,563.000000,15.961021,4.741684
1647325445,45.089500,7.739767,7.000000,563.000000,15.961021,4.741684
1647325446,45.089413,7.739600,7.000000,563.000000,15.961021,4.741684
1647325447,45.089306,7.739452,7.000000,563.000000,15.961021,4.741684
1647325448,45.089218,7.739282,7.000000,563.000000,15.961021,4.741684
1647325449,45.089134,7.739116,7.000000,563.000000,15.961021,4.741684
1647325450,45.089050,7.738948,7.000000,563.000000,15.961021,4.741684
1647325451,45.088966,7.738782,7.000000,563.000000,15.961021,4.741684
1647325452,45.088882,7.738622,7.000000,563.000000,15.961021,4.741684
1647325453,45.088799,7.738454,7.000000,563.000000,15.961021,4.741684
1647325454,45.088715,7.738297,7.000000,563.000000,15.961021,4.741684
1647325455,45.088631,7.738138,7.000000,563.000000,15.961021,4.741684
1647325456,45.088551,7.737973,7.000000,563.000000,15.961021,4.741684
1647325457,45.088467,7.737808,7.000000,563.000000,15.961021,4.741684
1647325458,45.088379,7.737646,7.000000,563.000000,15.961021,4.741684
1647325459,45.088299,7.737486,7.000000,563.000000,15.961021,4.741684
1647325460,45.088211,7.737332,7.000000,563.000000,15.961021,4.741684
1647325461,45.088131,7.737179,7.000000,563.000000,15.961021,4.741684
1647325462,45.088055,7.737031,7.000000,563.000000,15.961021,4.741684
1647325463,45.087978,7.736883,7.000000,563.000000,15.961021,4.741684
1647325464,45.087902,7.736741,7.000000,563.000000,15.961021,4.741684
1647325465,45.087826,7.736597,7.000000,563.000000,15.961021,4.741684
1647325466,45.087746,7.736461,7.000000,563.000000,15.961021,4.741684
1647325467,45.087669,7.736316,7.000000,563.000000,15.961021,4.741684
1647325468,45.087605,7.736162,7.000000,563.000000,15.961021,4.741684
1647325469,45.087528,7.736028,7.000000,563.000000,15.961021,4.741684
1647325470,45.087460,7.735898,7.000000,563.000000,15.961021,4.741684
1647325471,45.087387,7.735769,7.000000,563.000000,15.961021,4.741684
1647325472,45.087318,7.735651,7.000000,563.000000,15.961021,4.741684
1647325473,45.087250,7.735531,7.000000,563.000000,15.961021,4.741684
1647325474,45.087185,7.735417,7.000000,563.000000,15.961021,4.741684
1647325475,45.087124,7.735311,7.000000,563.000000,15.961021,4.741684
1647325476,45.087059,7.735197,7.000000,563.000000,15.961021,4.741684
1647325477,45.086998,7.735091,7.000000,563.000000,15.961021,4.741684
1647325478,45.086933,7.734992,7.000000,563.000000,15.961021,4.741684
1647325479,45.086872,7.734891,7.000000,563.000000,15.961021,4.741684
1647325480,45.086815,7.734792,7.000000,563.000000,15.961021,4.741684
1647325481,45.086754,7.734682,7.000000,563.000000,15.961021,4.741684
1647325482,45.086689,7.734572,7.000000,563.000000,15.961021,4.741684
1647325483,45.086620,7.734468,7.000000,563.000000,15.961021,4.741684
1647325484,45.086552,7.734360,7.000000,563.000000,15.961021,4.741684
1647325485,45.086483,7.734248,7.000000,563.000000,15.961021,4.741684
1647325486,45.086414,7.734141,7.000000,563.000000,15.961021,4.741684
1647325487,45.086342,7.734031,7.000000,563.000000,15.961021,4.741684
1647325488,45.086273,7.733921,7.000000,563.000000,15.961021,4.741684
1647325489,45.086205,7.733810,7.000000,563.000000,15.961021,4.741684
1647325490,45.086136,7.733692,7.000000,563.000000,15.961021,4.741684
1647325491,45.086067,7.733578,7.000000,563.000000,15.961021,4.741684
1647325492,45.085995,7.733461,7.000000,563.000000,15.961021,4.741684
1647325493,45.085918,7.733347,7.000000,563.000000,15.961021,4.741684
1647325494,45.085838,7.733231,7.000000,563.000000,15.961021,4.741684
1647325495,45.085762,7.733116,7.000000,563.000000,15.961021,4.741684
1647325496,45.085682,7.732986,7.000000,563.000000,15.961021,4.741684
1647325497,45.085609,7.732871,7.000000,563.000000,15.961021,4.741684
1647325498,45.085537,7.732743,7.000000,563.000000,15.961021,4.741684
1647325499,45.085461,7.732615,4.000000,577.000000,22.491894,4.342325
1647325500,45.085384,7.732485,4.000000,577.000000,22.491894,4.342325
1647325501,45.085304,7.732352,4.000000,577.000000,22.491894,4.342325
1647325502,45.085228,7.732235,4.000000,577.000000,22.491894,4.342325
1647325503,45.085152,7.732128,4.000000,577.000000,22.491894,4.342325
1647325504,45.085072,7.732000,4.000000,577.000000,22.491894,4.342325
1647325505,45.084995,7.731870,4.000000,577.000000,22.491894,4.342325
1647325506,45.084915,7.731744,4.000000,577.000000,22.491894,4.342325
1647325507,45.084839,7.731614,4.000000,577.000000,22.491894,4.342325
1647325508,45.084763,7.731487,4.000000,577.000000,22.491894,4.342325
1647325509,45.084682,7.731363,4.000000,577.000000,22.491894,4.342325
1647325510,45.084610,7.731231,4.000000,577.000000,22.491894,4.342325
1647325511,45.084534,7.731098,4.000000,577.000000,22.491894,4.342325
1647325512,45.084457,7.730965,4.000000,577.000000,22.491894,4.342325
1647325513,45.084377,7.730826,4.000000,577.000000,22.491894,4.342325
1647325514,45.084305,7.730678,4.000000,577.000000,22.491894,4.342325
1647325515,45.084232,7.730534,4.000000,577.000000,22.491894,4.342325
1647325516,45.084160,7.730397,4.000000,577.000000,22.491894,4.342325
