timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1647683497,1222.32.00,11551.58.00,14.00,85.00.00,5792.25.00,4387.18.00
1647683497,1222.32.00,11551.58.00,14.00,86.00.00,464.57.00,1477.15.00
1647683527,1220.49.00,11552.13.00,14.00,86.00.00,464.57.00,1477.15.00
1647683527,1220.49.00,11552.13.00,14.00,87.00.00,365.14.00,840.47.00
1647683767,1223.03.00,11551.00.00,14.00,87.00.00,13085.13.00,12435.56.00
1647683767,1223.03.00,11551.00.00,14.00,89.00.00,12436.56.00,3490.58.00
1647683952,1223.56.00,11545.50.00,14.00,86.00.00,12082.51.00,236.43.00
1647683952,1223.56.00,11545.50.00,14.00,85.00.00,237.43.00,3279.38.00
1647684046,1222.59.00,11550.59.00,14.00,85.00.00,237.43.00,3279.38.00
1647684046,1222.59.00,11550.59.00,14.00,80.00.00,4524.33.00,1892.59.00
1647684327,1223.25.00,11550.16.00,15.00,79.00.00,11229.56.00,1401.19.00
1647684327,1223.25.00,11550.16.00,15.00,78.00.00,14941.17.00,13831.07.00
1647684359,1222.40.00,11552.12.00,15.00,78.00.00,14941.17.00,13831.07.00
1647684359,1222.40.00,11552.12.00,15.00,77.00.00,16235.46.00,14445.17.00
1647684393,1224.23.00,11546.17.00,15.00,77.00.00,16235.46.00,14445.17.00
1647684577,1222.40.00,11552.33.00,15.00,75.00.00,8264.43.00,6172.20.00
1647684577,1222.40.00,11552.33.00,15.00,69.00.00,3924.07.00,13296.39.00
1647686485,1223.06.00,11551.40.00,16.00,61.00.00,11725.31.00,14410.30.00
1647686485,1223.06.00,11551.40.00,16.00,62.00.00,14411.31.00,12911.37.00
1647686769,1223.10.00,11550.38.00,16.00,62.00.00,1507.29.00,2298.58.00
1647686769,1223.10.00,11550.38.00,16.00,62.00.00,4880.05.00,8616.32.00
1647687040,1223.10.00,11550.38.00,16.00,63.00.00,10327.01.00,12845.39.00
1647687040,1223.10.00,11550.38.00,16.00,63.00.00,12846.39.00,12547.03.00
1647687314,1223.10.00,11550.37.00,16.00,67.00.00,3960.57.00,11354.53.00
1647687314,1223.10.00,11550.37.00,15.00,67.00.00,11355.53.00,12640.01.00
1647687586,1224.11.00,11549.49.00,16.00,70.00.00,6647.19.00,12031.29.00
1647687586,1224.11.00,11549.49.00,15.00,69.00.00,10000.34.00,9849.11.00
1647687617,1225.31.00,11545.33.00,15.00,69.00.00,10000.34.00,9849.11.00
1647687617,1225.31.00,11545.33.00,16.00,67.00.00,9850.11.00,10021.38.00
1647688365,1222.40.00,11551.36.00,17.00,60.00.00,2109.34.00,5267.47.00
1647688397,1218.01.00,11550.48.00,17.00,60.00.00,2109.34.00,5267.47.00
1647688397,1218.01.00,11550.48.00,17.00,62.00.00,9479.54.00,12910.06.00
1647688399,1222.32.00,11552.17.00,17.00,62.00.00,9479.54.00,12910.06.00
1647689208,1225.05.00,11544.39.00,18.00,65.00.00,13351.10.00,50.02.00
1647689208,1225.05.00,11544.39.00,18.00,65.00.00,9799.53.00,10236.57.00
1647689241,1222.17.00,11549.43.00,18.00,65.00.00,9799.53.00,10236.57.00
1647689241,1222.17.00,11549.43.00,18.00,64.00.00,10237.56.00,149.46.00
1647691113,1226.48.00,11549.29.00,17.00,56.00.00,11445.27.00,8750.55.00
1647691113,1226.48.00,11549.29.00,16.00,60.00.00,4291.31.00,4052.34.00
1647691224,1236.27.00,11558.59.00,16.00,45.00.00,4053.34.00,12144.02.00
1647691224,1236.27.00,11558.59.00,16.00,47.00.00,12145.02.00,3973.11.00
1647691254,1245.41.00,11554.01.00,16.00,47.00.00,12145.02.00,3973.11.00
1647691266,1238.14.00,11555.01.00,16.00,49.00.00,1573.34.00,7954.23.00
1647691284,1244.05.00,11554.34.00,16.00,49.00.00,1573.34.00,7954.23.00
1647691331,1250.50.00,11560.44.00,16.00,49.00.00,1573.34.00,7954.23.00
1647691331,1250.50.00,11560.44.00,17.00,46.00.00,7955.23.00,16322.18.00
1647691375,1264.41.00,11561.18.00,17.00,46.00.00,7955.23.00,16322.18.00
1647691375,1264.41.00,11561.18.00,17.00,45.00.00,10188.25.00,5452.11.00
1647691405,1259.59.00,11572.05.00,17.00,45.00.00,10188.25.00,5452.11.00
1647691434,1270.17.00,11577.54.00,17.00,45.00.00,10188.25.00,5452.11.00
1647691463,1272.53.00,11572.30.00,17.00,44.00.00,5453.11.00,2256.47.00
1647691494,1271.48.00,11563.09.00,17.00,44.00.00,5453.11.00,2256.47.00
1647691525,1275.53.00,11554.05.00,18.00,38.00.00,10329.04.00,8905.50.00
1647691553,1277.58.00,11548.02.00,18.00,38.00.00,10329.04.00,8905.50.00
1647691582,1281.09.00,11537.59.00,18.00,38.00.00,10329.04.00,8905.50.00
1647691582,1281.09.00,11537.59.00,18.00,33.00.00,8906.50.00,11784.02.00
1647691600,1283.42.00,11531.58.00,18.00,33.00.00,8906.50.00,11784.02.00
1647691630,1284.50.00,11521.37.00,18.00,33.00.00,8906.50.00,11784.02.00
1647691630,1284.50.00,11521.37.00,19.00,40.00.00,1490.38.00,6010.20.00
1647691674,1286.41.00,11513.34.00,19.00,40.00.00,1490.38.00,6010.20.00
1647691759,1286.14.00,11525.02.00,19.00,37.00.00,3136.43.00,704.05.00
1647692106,1195.08.00,11516.56.00,16.00,52.00.00,6138.42.00,2581.45.00
1647692136,1186.29.00,11508.55.00,16.00,52.00.00,6138.42.00,2581.45.00
1647692165,1171.52.00,11509.19.00,16.00,52.00.00,6138.42.00,2581.45.00
1647692165,1171.52.00,11509.19.00,16.00,52.00.00,2582.45.00,13877.41.00
1647692176,1166.27.00,11501.30.00,16.00,52.00.00,2582.45.00,13877.41.00
1647692194,1159.24.00,11495.40.00,16.00,52.00.00,2582.45.00,13877.41.00
1647692207,1155.58.00,11482.32.00,16.00,52.00.00,2582.45.00,13877.41.00
1647692223,1141.28.00,11481.43.00,16.00,52.00.00,2582.45.00,13877.41.00
1647692223,1141.28.00,11481.43.00,16.00,53.00.00,13878.41.00,8664.14.00
1647692255,1138.59.00,11476.13.00,16.00,53.00.00,13878.41.00,8664.14.00
1647692272,1130.21.00,11474.10.00,16.00,53.00.00,13878.41.00,8664.14.00
1647692285,1138.10.00,11468.13.00,16.00,53.00.00,13878.41.00,8664.14.00
1647692285,1138.10.00,11468.13.00,16.00,54.00.00,11775.42.00,11351.17.00
1647692303,1124.34.00,11459.51.00,16.00,54.00.00,11775.42.00,11351.17.00
1647692314,1112.14.00,11460.13.00,16.00,54.00.00,11775.42.00,11351.17.00
1647692333,1119.40.00,11460.32.00,16.00,54.00.00,11775.42.00,11351.17.00
1647692345,1101.10.00,11458.00.00,16.00,54.00.00,11775.42.00,11351.17.00
1647692345,1101.10.00,11458.00.00,15.00,58.00.00,1728.25.00,10944.08.00
1647692362,1086.29.00,11444.05.00,15.00,58.00.00,1728.25.00,10944.08.00
1647692375,1074.31.00,11437.31.00,15.00,58.00.00,1728.25.00,10944.08.00
1647692396,1060.05.00,11427.12.00,15.00,58.00.00,1728.25.00,10944.08.00
1647692396,1060.05.00,11427.12.00,15.00,60.00.00,4609.26.00,14806.15.00
1647692488,1041.09.00,11408.46.00,15.00,60.00.00,4609.26.00,14806.15.00
1647692488,1041.09.00,11408.46.00,14.00,50.00.00,6043.08.00,10656.40.00
1647692495,1036.11.00,11409.40.00,14.00,50.00.00,6043.08.00,10656.40.00
1647692519,1018.15.00,11395.13.00,14.00,50.00.00,6043.08.00,10656.40.00
1647692519,1018.15.00,11395.13.00,14.00,42.00.00,13384.11.00,7648.57.00
1647692524,1012.47.00,11394.49.00,14.00,42.00.00,13384.11.00,7648.57.00
1647692579,1020.56.00,11392.14.00,14.00,42.00.00,13384.11.00,7648.57.00
1647692579,1020.56.00,11392.14.00,15.00,46.00.00,13288.52.00,14449.17.00
1647692635,1027.06.00,11398.04.00,15.00,46.00.00,13288.52.00,14449.17.00
1647692635,1027.06.00,11398.04.00,16.00,41.00.00,9202.31.00,3485.58.00
1647692703,1032.18.00,11407.53.00,16.00,41.00.00,9202.31.00,3485.58.00
1647692703,1032.18.00,11407.53.00,16.00,36.00.00,6541.45.00,9681.01.00
1647692734,1032.15.00,11396.49.00,16.00,36.00.00,6541.45.00,9681.01.00
1647692768,1036.30.00,11392.07.00,16.00,36.00.00,6541.45.00,9681.01.00
1647692768,1036.30.00,11392.07.00,17.00,39.00.00,9309.22.00,6748.32.00
1647692794,1040.23.00,11386.05.00,17.00,39.00.00,9309.22.00,6748.32.00
1647692823,1043.49.00,11377.08.00,17.00,39.00.00,9309.22.00,6748.32.00
1647692823,1043.49.00,11377.08.00,17.00,39.00.00,4883.44.00,7432.15.00
1647692884,1050.14.00,11365.52.00,17.00,39.00.00,4883.44.00,7432.15.00
1647693107,1034.05.00,11325.09.00,19.00,28.00.00,16252.07.00,1616.00.00
1647693127,1029.04.00,11323.11.00,19.00,28.00.00,16252.07.00,1616.00.00
1647693127,1029.04.00,11323.11.00,20.00,31.00.00,1617.00.00,12489.03.00
1647693162,1021.49.00,11321.00.00,20.00,31.00.00,1617.00.00,12489.03.00
1647693186,1014.19.00,11319.36.00,20.00,31.00.00,1617.00.00,12489.03.00
1647693186,1014.19.00,11319.36.00,20.00,28.00.00,14812.47.00,15116.52.00
1647693230,1007.46.00,11315.48.00,20.00,28.00.00,14812.47.00,15116.52.00
1647693247,1002.26.00,11314.15.00,20.00,28.00.00,14812.47.00,15116.52.00
1647693247,1002.26.00,11314.15.00,20.00,29.00.00,15117.52.00,8207.52.00
1647693277,997.01.00,11313.21.00,20.00,29.00.00,15117.52.00,8207.52.00
1647693307,989.20.00,11307.09.00,20.00,29.00.00,15117.52.00,8207.52.00
1647693307,989.20.00,11307.09.00,21.00,29.00.00,1355.57.00,15654.35.00
1647693337,982.20.00,11305.52.00,21.00,29.00.00,1355.57.00,15654.35.00
1647693367,979.51.00,11298.44.00,21.00,29.00.00,1355.57.00,15654.35.00
1647693367,979.51.00,11298.44.00,19.00,29.00.00,11437.52.00,14298.32.00
1647693385,983.59.00,11292.31.00,19.00,29.00.00,11437.52.00,14298.32.00
1647693396,980.18.00,11288.13.00,19.00,29.00.00,11437.52.00,14298.32.00
1647693484,977.03.00,11283.46.00,19.00,62.00.00,9302.32.00,1649.39.00
1647693484,977.03.00,11283.46.00,18.00,76.00.00,10875.34.00,111.13.00
1647856210,1221.58.00,11553.29.00,4.00,0.00,4402.26.00,11155.59.00
1647856210,1221.58.00,11553.29.00,4.00,158.00.00,14829.49.00,14986.13.00
1647859171,1222.09.00,11553.07.00,5.00,155.00.00,1839.20.00,11067.44.00
1647859171,1222.09.00,11553.07.00,5.00,154.00.00,7429.57.00,4669.39.00
1647859471,1222.40.00,11551.46.00,4.00,153.00.00,12944.58.00,6232.15.00
1647859471,1222.40.00,11551.46.00,4.00,153.00.00,13725.10.00,9210.02.00
1647859757,1222.32.00,11552.23.00,5.00,152.00.00,2271.33.00,9403.38.00
1647859757,1222.32.00,11552.23.00,5.00,154.00.00,2940.39.00,1585.13.00
1647860035,1222.13.00,11552.18.00,5.00,156.00.00,1565.30.00,12908.44.00
1647860035,1222.13.00,11552.18.00,5.00,155.00.00,1565.30.00,12908.44.00
1647860305,1224.19.00,11552.49.00,5.00,155.00.00,1980.02.00,6303.58.00
1647860305,1224.19.00,11552.49.00,6.00,154.00.00,5393.58.00,1440.09.00
1647860590,1222.17.00,11553.04.00,6.00,160.00.00,12024.44.00,8158.58.00
1647860590,1222.17.00,11553.04.00,6.00,157.00.00,4929.02.00,1418.19.00
1647860861,1222.36.00,11552.26.00,4.00,144.00.00,6160.42.00,3990.36.00
1647860861,1222.36.00,11552.26.00,5.00,156.00.00,3018.56.00,12195.02.00
1647863056,1222.09.00,11552.31.00,0.00,184.00.00,4176.52.00,15812.37.00
1647863056,1222.09.00,11552.31.00,0.00,183.00.00,1055.57.00,640.03.00
1647863353,1221.39.00,11551.51.00,0.00,177.00.00,12686.05.00,12112.46.00
1647863353,1221.39.00,11551.51.00,0.00,178.00.00,5886.54.00,16074.53.00
1647863627,1222.01.00,11552.41.00,0.00,154.00.00,8934.14.00,5489.32.00
1647863627,1222.01.00,11552.41.00,1.00,137.00.00,12404.07.00,6810.35.00
1647863718,1228.46.00,11550.45.00,1.00,137.00.00,12404.07.00,6810.35.00
1647863718,1228.46.00,11550.45.00,3.00,122.00.00,6811.35.00,5231.21.00
1647863748,1221.46.00,11551.47.00,3.00,122.00.00,6811.35.00,5231.21.00
1647863748,1221.46.00,11551.47.00,4.00,91.00.00,1617.43.00,9471.55.00
1647863771,1232.35.00,11554.16.00,4.00,91.00.00,1617.43.00,9471.55.00
1647863891,1226.21.00,11543.47.00,6.00,90.00.00,14175.13.00,16667.37.00
1647863891,1226.21.00,11543.47.00,7.00,82.00.00,12187.42.00,9047.41.00
1647863904,1226.21.00,11543.47.00,7.00,82.00.00,12187.42.00,9047.41.00
1647863904,1226.21.00,11543.47.00,7.00,98.00.00,8970.25.00,11080.42.00
1647864130,1202.11.00,11525.53.00,8.00,109.00.00,15502.04.00,12556.47.00
1647864130,1202.11.00,11525.53.00,8.00,105.00.00,5972.02.00,6797.00.00
1647864142,1195.08.00,11535.10.00,8.00,105.00.00,5972.02.00,6797.00.00
1647864142,1195.08.00,11535.10.00,8.00,116.00.00,2494.13.00,11860.20.00
1647864451,1059.39.00,11411.58.00,9.00,107.00.00,2441.51.00,15076.41.00
1647864462,1063.39.00,11395.54.00,9.00,107.00.00,2441.51.00,15076.41.00
1647864493,1069.41.00,11372.36.00,9.00,107.00.00,2441.51.00,15076.41.00
1647864525,1086.48.00,11337.24.00,9.00,107.00.00,2441.51.00,15076.41.00
1647864525,1086.48.00,11337.24.00,9.00,108.00.00,248.21.00,13196.38.00
1647864555,1104.32.00,11344.28.00,9.00,108.00.00,248.21.00,13196.38.00
1647864568,1115.01.00,11341.16.00,9.00,108.00.00,248.21.00,13196.38.00
1647864568,1115.01.00,11341.16.00,10.00,75.00.00,9307.29.00,8353.51.00
1647864585,1103.00.00,11322.26.00,10.00,75.00.00,9307.29.00,8353.51.00
1647864598,1097.17.00,11317.15.00,10.00,75.00.00,9307.29.00,8353.51.00
1647864660,1086.29.00,11323.21.00,10.00,75.00.00,9307.29.00,8353.51.00
1647864660,1086.29.00,11323.21.00,11.00,50.00.00,15212.03.00,15896.28.00
1647864705,1084.07.00,11332.13.00,11.00,50.00.00,15212.03.00,15896.28.00
1647864705,1084.07.00,11332.13.00,12.00,47.00.00,15897.28.00,16095.21.00
1647864735,1079.02.00,11335.59.00,12.00,47.00.00,15897.28.00,16095.21.00
1647864770,1071.21.00,11334.52.00,12.00,47.00.00,15897.28.00,16095.21.00
1647864770,1071.21.00,11334.52.00,12.00,57.00.00,15079.46.00,11317.39.00
1647864790,1068.21.00,11329.33.00,12.00,57.00.00,15079.46.00,11317.39.00
1647864812,1063.24.00,11326.13.00,12.00,57.00.00,15079.46.00,11317.39.00
1647864812,1063.24.00,11326.13.00,13.00,61.00.00,6781.13.00,1676.55.00
1647864835,1059.16.00,11323.14.00,13.00,61.00.00,6781.13.00,1676.55.00
1647864853,1053.06.00,11322.37.00,13.00,61.00.00,6781.13.00,1676.55.00
1647864927,1057.52.00,11324.03.00,13.00,54.00.00,154.48.00,7262.47.00
1647864927,1057.52.00,11324.03.00,14.00,45.00.00,12273.08.00,10395.06.00
1647864956,1049.47.00,11318.09.00,14.00,45.00.00,12273.08.00,10395.06.00
1647864989,1039.49.00,11311.33.00,14.00,45.00.00,12273.08.00,10395.06.00
1647864989,1039.49.00,11311.33.00,14.00,48.00.00,10986.44.00,8559.10.00
1647865049,1031.14.00,11304.14.00,14.00,48.00.00,10986.44.00,8559.10.00
1647865049,1031.14.00,11304.14.00,14.00,60.00.00,5030.03.00,3914.31.00
1647865080,1017.41.00,11303.49.00,14.00,60.00.00,5030.03.00,3914.31.00
1647865109,1017.33.00,11293.56.00,14.00,60.00.00,5030.03.00,3914.31.00
1647865109,1017.33.00,11293.56.00,14.00,59.00.00,11948.47.00,8771.01.00
1647865159,1006.14.00,11291.01.00,14.00,59.00.00,11948.47.00,8771.01.00
1647865189,1000.04.00,11289.10.00,14.00,63.00.00,4907.07.00,9694.03.00
1647865243,992.57.00,11290.11.00,14.00,63.00.00,4907.07.00,9694.03.00
1647865243,992.57.00,11290.11.00,14.00,66.00.00,4142.01.00,12592.13.00
1647865277,972.59.00,11276.02.00,14.00,66.00.00,4142.01.00,12592.13.00
1647865279,986.17.00,11285.07.00,14.00,66.00.00,4142.01.00,12592.13.00
1647865309,980.45.00,11282.43.00,14.00,97.00.00,5796.30.00,475.07.00
1647865399,990.21.00,11252.50.00,13.00,113.00.00,14103.14.00,13670.58.00
1647930595,992.11.00,11378.58.00,0.00,24.00.00,12053.02.00,7643.36.00
1647930626,998.48.00,11382.31.00,0.00,24.00.00,12053.02.00,7643.36.00
1647930626,998.48.00,11382.31.00,0.00,23.00,2842.15.00,2485.30.00
1647930648,1007.23.00,11384.01.00,0.00,23.00,2842.15.00,2485.30.00
1647930687,1011.27.00,11393.06.00,0.00,23.00,2842.15.00,2485.30.00
1647930687,1011.27.00,11393.06.00,0.00,21.00,6035.32.00,15364.09.00
1647930717,1018.42.00,11398.49.00,0.00,21.00,6035.32.00,15364.09.00
1647930747,1013.29.00,11391.38.00,0.00,21.00,6035.32.00,15364.09.00
1647930747,1013.29.00,11391.38.00,0.00,19.00,11777.41.00,4861.27.00
1647930753,1021.11.00,11395.04.00,0.00,19.00,11777.41.00,4861.27.00
1647930778,1028.07.00,11407.06.00,0.00,19.00,11777.41.00,4861.27.00
1647930808,1035.06.00,11407.18.00,0.00,19.00,11777.41.00,4861.27.00
1647930808,1035.06.00,11407.18.00,0.00,18.00,6165.59.00,9732.35.00
1647930838,1038.17.00,11412.14.00,0.00,18.00,6165.59.00,9732.35.00
1647930845,1042.36.00,11414.13.00,0.00,18.00,6165.59.00,9732.35.00
1647930868,1053.29.00,11416.28.00,0.00,0.00,6165.59.00,9732.35.00
1647933776,1228.04.00,11555.08.00,0.00,243.00.00,551.28.00,3845.13.00
1647933776,1228.04.00,11555.08.00,0.00,195.00.00,5781.27.00,15544.22.00
1647937096,1228.34.00,11554.21.00,6.00,162.00.00,7952.38.00,1366.18.00
1647937096,1228.34.00,11554.21.00,6.00,163.00.00,685.46.00,13571.49.00
1647937381,1229.51.00,11557.08.00,7.00,166.00.00,14961.48.00,6578.05.00
1647937381,1229.51.00,11557.08.00,7.00,163.00.00,9753.11.00,16234.45.00
1647937652,1229.51.00,11557.04.00,7.00,162.00.00,4850.46.00,268.18.00
1647937652,1229.51.00,11557.04.00,7.00,162.00.00,9030.47.00,13646.49.00
1647937942,1228.38.00,11554.52.00,8.00,157.00.00,11785.34.00,13030.11.00
1647937942,1228.38.00,11554.52.00,8.00,160.00.00,14120.08.00,11111.35.00
1647938218,1228.31.00,11554.32.00,9.00,157.00.00,4471.06.00,11359.37.00
1647938218,1228.31.00,11554.32.00,9.00,158.00.00,512.51.00,8759.42.00
1647938488,1228.34.00,11554.46.00,10.00,156.00.00,11186.56.00,3873.47.00
1647938488,1228.34.00,11554.46.00,10.00,153.00.00,14738.10.00,7036.42.00
1647938762,1228.50.00,11554.32.00,11.00,150.00.00,9674.54.00,9851.55.00
1647938762,1228.50.00,11554.32.00,11.00,152.00.00,8901.02.00,12800.10.00
1647939039,1228.50.00,11554.33.00,11.00,147.00.00,10058.07.00,7580.21.00
1647939039,1228.50.00,11554.33.00,11.00,130.00.00,3140.09.00,15390.03.00
1647939430,1222.43.00,11552.41.00,0.00,116.00.00,6317.32.00,6715.52.00
1647939430,1222.43.00,11552.41.00,11.00,168.00.00,15257.54.00,15723.52.00
1647941138,1221.54.00,11552.40.00,5.00,190.00.00,3578.44.00,16153.14.00
1647941138,1221.54.00,11552.40.00,5.00,190.00.00,16308.46.00,13567.23.00
1647941415,1222.21.00,11552.31.00,5.00,185.00.00,15679.33.00,4295.50.00
1647941415,1222.21.00,11552.31.00,5.00,181.00.00,10824.35.00,13474.15.00
1647941694,1222.43.00,11553.18.00,5.00,175.00.00,2706.40.00,9415.42.00
1647941694,1222.43.00,11553.18.00,5.00,173.00.00,15809.17.00,5690.54.00
1647941964,1221.54.00,11553.42.00,5.00,173.00.00,15572.19.00,1591.19.00
1647941964,1221.54.00,11553.42.00,5.00,172.00.00,935.07.00,9442.07.00
1647942237,1221.31.00,11552.17.00,5.00,168.00.00,4287.24.00,985.58.00
1647942237,1221.31.00,11552.17.00,5.00,165.00.00,605.28.00,5549.53.00
1647942511,1222.13.00,11552.53.00,5.00,153.00.00,14615.40.00,8742.33.00
1647942511,1222.13.00,11552.53.00,6.00,147.00.00,10691.29.00,5529.24.00
1647942782,1221.27.00,11553.12.00,6.00,141.00.00,7585.45.00,11437.14.00
1647942782,1221.27.00,11553.12.00,7.00,139.00.00,2133.31.00,10136.03.00
1647943053,1222.24.00,11552.33.00,8.00,135.00.00,12715.01.00,14396.28.00
1647943053,1222.24.00,11552.33.00,8.00,135.00.00,5629.33.00,5527.16.00
1647943325,1221.20.00,11552.03.00,8.00,131.00.00,8237.40.00,15097.11.00
1647943325,1221.20.00,11552.03.00,9.00,131.00.00,12502.55.00,1243.25.00
1647943605,1220.26.00,11553.02.00,9.00,130.00.00,5352.02.00,76.58.00
1647943605,1220.26.00,11553.02.00,10.00,131.00.00,492.04.00,11610.13.00
1647943894,1221.54.00,11551.47.00,10.00,135.00.00,16164.54.00,1068.50.00
1647943894,1221.54.00,11551.47.00,10.00,133.00.00,11850.29.00,8828.48.00
1647944174,1221.12.00,11553.06.00,9.00,0.00,8078.49.00,694.18.00
1647944174,1221.12.00,11553.06.00,10.00,141.00.00,7609.14.00,16543.42.00
1647944450,1221.16.00,11553.19.00,9.00,148.00.00,15545.42.00,1360.07.00
1647944450,1221.16.00,11553.19.00,9.00,150.00.00,14010.14.00,5877.08.00
1647944746,1220.57.00,11552.20.00,8.00,0.00,15367.17.00,12680.23.00
1647944746,1220.57.00,11552.20.00,8.00,154.00.00,14198.24.00,7224.35.00
1647945018,1221.42.00,11552.19.00,8.00,156.00.00,9291.22.00,14371.33.00
1647945018,1221.42.00,11552.19.00,8.00,157.00.00,15794.31.00,618.06.00
1647945298,1222.17.00,11552.59.00,8.00,160.00.00,2572.56.00,7417.08.00
1647945298,1222.17.00,11552.59.00,8.00,159.00.00,880.49.00,13911.29.00
1647945568,1220.11.00,11552.39.00,8.00,162.00.00,13368.25.00,5958.43.00
1647945568,1220.11.00,11552.39.00,8.00,162.00.00,12669.58.00,1181.20.00
1647945840,1221.08.00,11552.22.00,8.00,159.00.00,1420.14.00,14813.28.00
1647945840,1221.08.00,11552.22.00,8.00,160.00.00,5807.55.00,4688.13.00
1647946111,1221.31.00,11552.56.00,9.00,156.00.00,4253.09.00,14777.57.00
1647950464,1226.36.00,11540.01.00,9.00,131.00.00,600.19.00,3426.35.00
1647950488,1224.42.00,11547.18.00,9.00,131.00.00,600.19.00,3426.35.00
1647950523,1224.07.00,11539.21.00,9.00,131.00.00,600.19.00,3426.35.00
1647950523,1224.07.00,11539.21.00,9.00,138.00.00,1507.15.00,15997.12.00
1647950550,1199.27.00,11524.19.00,9.00,138.00.00,1507.15.00,15997.12.00
1647950556,1202.11.00,11518.21.00,9.00,140.00.00,4969.13.00,719.09.00
1647950581,1192.01.00,11517.17.00,9.00,140.00.00,4969.13.00,719.09.00
1647950606,1172.37.00,11506.23.00,9.00,140.00.00,4969.13.00,719.09.00
1647950616,1161.34.00,11501.09.00,9.00,140.00.00,4969.13.00,719.09.00
1647950616,1161.34.00,11501.09.00,9.00,146.00.00,9983.16.00,4533.42.00
1647950638,1153.37.00,11479.02.00,9.00,146.00.00,9983.16.00,4533.42.00
1647950644,1141.28.00,11483.18.00,9.00,146.00.00,9983.16.00,4533.42.00
1647950701,1120.37.00,11459.02.00,9.00,146.00.00,9983.16.00,4533.42.00
1647950701,1120.37.00,11459.02.00,9.00,149.00.00,13246.17.00,7727.01.00
1647950704,1114.35.00,11465.44.00,9.00,149.00.00,13246.17.00,7727.01.00
1647950732,1114.54.00,11458.21.00,9.00,149.00.00,13246.17.00,7727.01.00
1647950732,1114.54.00,11458.21.00,8.00,150.00.00,3792.30.00,12546.00.00
1647950735,1107.08.00,11457.51.00,8.00,150.00.00,3792.30.00,12546.00.00
1647950763,1084.23.00,11442.44.00,8.00,150.00.00,3792.30.00,12546.00.00
1647950825,1071.24.00,11433.28.00,8.00,150.00.00,3792.30.00,12546.00.00
1647950825,1071.24.00,11433.28.00,8.00,156.00.00,1861.27.00,2391.19.00
1647950853,1061.14.00,11426.58.00,8.00,156.00.00,1861.27.00,2391.19.00
1647950853,1061.14.00,11426.58.00,8.00,153.00.00,2392.19.00,1704.52.00
1647950916,1030.47.00,11407.29.00,8.00,153.00.00,2392.19.00,1704.52.00
1647950916,1030.47.00,11407.29.00,8.00,144.00.00,15430.49.00,31.45.00
1647950946,1016.06.00,11389.38.00,8.00,144.00.00,15430.49.00,31.45.00
1647950975,1006.41.00,11388.27.00,8.00,144.00.00,15430.49.00,31.45.00
1647950975,1006.41.00,11388.27.00,9.00,130.00.00,5388.34.00,5929.53.00
1647951006,986.39.00,11372.32.00,9.00,130.00.00,5388.34.00,5929.53.00
1647951041,980.37.00,11368.00.00,9.00,130.00.00,5388.34.00,5929.53.00
1647951041,980.37.00,11368.00.00,9.00,130.00.00,9942.21.00,13672.16.00
1647951063,975.43.00,11365.17.00,9.00,130.00.00,9942.21.00,13672.16.00
1647951086,975.40.00,11356.28.00,9.00,130.00.00,9942.21.00,13672.16.00
1647951124,977.38.00,11350.29.00,9.00,130.00.00,9942.21.00,13672.16.00
1647951124,977.38.00,11350.29.00,9.00,114.00.00,3843.31.00,2677.30.00
1647951148,980.45.00,11344.11.00,9.00,114.00.00,3843.31.00,2677.30.00
1647951181,983.17.00,11330.37.00,9.00,114.00.00,3843.31.00,2677.30.00
1647951181,983.17.00,11330.37.00,10.00,110.00.00,1532.20.00,9231.53.00
1647951243,987.06.00,11311.52.00,10.00,110.00.00,1532.20.00,9231.53.00
1647951243,987.06.00,11311.52.00,10.00,108.00.00,16413.19.00,12196.54.00
1647951333,982.32.00,11302.07.00,11.00,98.00.00,14882.12.00,5774.38.00
1647951333,982.32.00,11302.07.00,11.00,110.00.00,9342.58.00,6935.28.00
1647951363,983.33.00,11287.31.00,11.00,110.00.00,9342.58.00,6935.28.00
1647951394,982.43.00,11278.50.00,11.00,110.00.00,9342.58.00,6935.28.00
1647951394,982.43.00,11278.50.00,10.00,177.00.00,711.29.00,15420.37.00
1647951433,979.47.00,11284.13.00,10.00,177.00.00,711.29.00,15420.37.00
1647951484,990.21.00,11252.50.00,10.00,177.00.00,711.29.00,15420.37.00
1647951484,990.21.00,11252.50.00,9.00,182.00.00,4368.31.00,12490.34.00
1647951545,977.03.00,11283.43.00,9.00,182.00.00,4368.31.00,12490.34.00
1647951545,977.03.00,11283.43.00,8.00,188.00.00,11538.20.00,4004.43.00
1648018735,1223.10.00,11551.50.00,0.00,31.00.00,7554.20.00,2067.10.00
1648021433,1222.01.00,11552.03.00,17.00,73.00.00,6503.22.00,8723.07.00
1648021433,1222.01.00,11552.03.00,17.00,0.00,6503.22.00,8723.07.00
1648021708,1222.13.00,11552.42.00,17.00,75.00.00,7183.46.00,2358.40.00
1648021708,1222.13.00,11552.42.00,17.00,72.00.00,9519.47.00,9785.03.00
1648021980,1222.17.00,11552.46.00,17.00,74.00.00,944.31.00,3824.08.00
1648021980,1222.17.00,11552.46.00,17.00,73.00.00,1412.37.00,10488.27.00
1648022255,1220.57.00,11552.10.00,17.00,73.00.00,5535.13.00,13178.38.00
