timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1646153399,45.057743,7.680934,3.000000,171.000000,62.701157,20.214848
1646153670,45.057739,7.680930,3.000000,169.000000,70.453499,17.055122
1646153670,45.057739,7.680930,3.000000,169.000000,65.014290,18.423241
1646153940,45.057735,7.680926,3.000000,168.000000,49.412270,18.858986
1646153940,45.057735,7.680926,3.000000,168.000000,43.421471,16.081612
1646154211,45.057739,7.680938,3.000000,170.000000,75.801178,18.609268
1646154211,45.057739,7.680938,3.000000,168.000000,80.605301,18.979759
1646154485,45.057743,7.680937,3.000000,169.000000,45.553963,17.970057
1646154485,45.057743,7.680937,3.000000,166.000000,42.168076,15.909313
1646154755,45.057751,7.680938,3.000000,172.000000,54.576889,17.818991
1646154755,45.057751,7.680938,3.000000,167.000000,72.008293,18.808125
1646155026,45.057739,7.680935,3.000000,168.000000,42.125984,16.235327
1646155299,45.057747,7.680934,2.000000,168.000000,62.875984,17.945236
1646155299,45.057747,7.680934,3.000000,169.000000,75.155914,17.134010
1646155570,45.057735,7.680928,2.000000,167.000000,79.523346,18.465294
1646155570,45.057735,7.680928,2.000000,171.000000,73.235352,17.753883
1646155840,45.057739,7.680925,3.000000,171.000000,59.158195,14.880534
1646155840,45.057739,7.680925,2.000000,171.000000,21.631760,15.929560
1646156140,45.057743,7.680933,2.000000,172.000000,58.400013,18.748323
1646156140,45.057743,7.680933,2.000000,179.000000,37.426895,17.938869
1646156411,45.057747,7.680940,2.000000,180.000000,64.533943,18.064037
1646156411,45.057747,7.680940,2.000000,182.000000,53.677555,17.137091
1646156681,45.057739,7.680931,1.000000,179.000000,38.397423,19.785999
1646156681,45.057739,7.680931,1.000000,184.000000,54.022938,20.217716
1646156896,45.056549,7.681676,1.000000,180.000000,65.054901,23.426142
1646156896,45.056549,7.681676,1.000000,186.000000,43.008743,21.091209
1646156929,45.057735,7.680918,1.000000,186.000000,43.008743,21.091209
1646156958,45.057747,7.680936,1.000000,186.000000,43.008743,21.091209
1646156958,45.057747,7.680936,1.000000,183.000000,82.308121,25.641455
1646157231,45.057735,7.680931,0.000000,183.000000,61.698959,23.792570
1646157231,45.057735,7.680931,0.000000,181.000000,50.375374,26.385546
1646160236,45.057751,7.680943,0.000000,188.000000,69.086533,20.845659
1646160236,45.057751,7.680943,0.000000,189.000000,50.768250,17.279440
1646165911,45.057735,7.680936,1.000000,223.000000,31.107443,8.626972
1646165911,45.057735,7.680936,1.000000,222.000000,36.797249,9.034933
1646166207,45.057747,7.680944,0.000000,219.000000,47.954918,11.484855
1646166207,45.057747,7.680944,1.000000,219.000000,51.236458,11.705441
1646166507,45.057751,7.680947,0.000000,223.000000,38.015884,8.835657
1646166507,45.057751,7.680947,0.000000,223.000000,48.612724,10.317334
1646166777,45.057747,7.680938,0.000000,224.000000,54.919350,11.430716
1646166777,45.057747,7.680938,0.000000,219.000000,49.957367,10.682682
1646166952,45.057732,7.680931,0.000000,215.000000,32.738594,9.644802
1646166952,45.057732,7.680931,0.000000,210.000000,33.500881,8.532067
1646167230,45.057743,7.680948,0.000000,211.000000,49.588520,11.856648
1646167230,45.057743,7.680948,0.000000,211.000000,37.152561,5.686583
